sunday,monday,tuesday,wednesday,thursday,friday,saturday,hourofday,pickup_latitude,pickup_longitude,dropoff_latitude,dropoff_longitude,passenger_count,estimated_distance,fare_amount
0,0,0,1,0,0,0,14,40.764251,-73.97319,40.750913,-73.971602,1,1.95912630223,9.0
0,0,1,0,0,0,0,8,40.739346,-73.987657,40.76561,-73.983794,1,3.86591990582,12.5
0,0,0,0,0,1,0,8,40.7104225159,-74.0156784058,40.7590332031,-73.9717254639,1,8.62017122358,25.0
0,0,1,0,0,0,0,16,40.7302017212,-73.8135452271,40.7302017212,-73.8135452271,6,0.0,40.04
0,0,1,0,0,0,0,11,40.7558631897,-73.9837875366,40.705783844,-74.0180282593,1,8.25101900387,20.5
1,0,0,0,0,0,0,18,40.792373,-73.975243,40.785339,-73.973426,1,1.04849461292,4.1
0,1,0,0,0,0,0,9,40.800024,-73.968136,40.769885,-73.986467,1,4.85408142239,9.7
1,0,0,0,0,0,0,8,40.693627,-73.988794,40.774345,-73.873186,1,17.4259080331,22.9
0,1,0,0,0,0,0,22,40.740583,-73.986653,40.791206,-73.972576,2,7.56806785441,12.9
0,0,0,1,0,0,0,12,40.765502,-73.969677,40.76564,-73.96648,1,0.354795211861,4.5
0,0,1,0,0,0,0,11,40.756175,-73.976265,40.760182,-73.969867,6,0.9199114373,5.5
0,1,0,0,0,0,0,21,40.75534,-73.97332,40.76503,-73.9615,1,1.92998395766,6.0
1,0,0,0,0,0,0,11,40.725435,-73.994777,40.737122,-73.99696,1,1.72672554044,7.0
0,0,0,0,0,0,1,17,40.739888,-74.002415,40.760875,-73.996312,2,3.1437920011,8.5
0,1,0,0,0,0,0,16,40.744532,-73.983367,40.783232,-73.980695,1,5.66913442638,20.5
0,1,0,0,0,0,0,16,40.768792,-73.862945,40.742752,-73.99646,1,15.2778742177,43.5
0,1,0,0,0,0,0,11,40.753293,-73.97692,40.776705,-73.979438,5,3.43627110213,9.7
0,0,0,0,0,0,1,17,40.726245,-73.99834,40.735517,-74.006835,1,1.65125415519,4.9
0,0,0,0,0,1,0,19,40.767557,-73.984694,40.760402,-73.983887,2,1.05051273241,6.5
0,0,1,0,0,0,0,16,40.741368,-73.989672,40.727313,-74.007128,1,2.82342651437,6.5
0,0,0,0,0,0,1,22,40.7565536499,-73.9897155762,40.7433700562,-74.006690979,2,2.69421247517,9.5
0,0,0,0,0,0,1,12,40.749603,-73.992281,40.725527,-73.992586,1,3.52222511545,12.0
0,0,1,0,0,0,0,18,40.759142,-73.965334,40.642933,-73.789699,1,25.8540078617,52.0
0,0,0,0,0,0,1,19,40.783141,-73.980627,40.729523,-73.978225,1,7.84825833888,16.5
0,0,0,0,1,0,0,1,40.72842,-73.98469,40.801782,-73.933485,1,12.1394172005,14.1
0,0,0,0,0,0,1,23,40.734947,-73.983005,40.727451,-73.9921,1,1.48963741161,6.1
0,0,0,0,0,0,1,14,40.756294,-73.961507,40.772663,-73.982555,1,3.34258795106,8.9
0,0,0,1,0,0,0,21,40.726798,-73.994127,40.737465,-73.988062,5,1.69914252277,4.5
0,0,0,1,0,0,0,15,40.75914,-73.97652,40.753515,-73.985245,1,1.26961277613,7.0
0,0,1,0,0,0,0,11,40.777807,-73.961657,40.77326,-73.97882,3,2.01433426935,9.0
0,1,0,0,0,0,0,16,40.771495,-73.875087,40.771495,-73.875087,2,0.0,32.0
0,1,0,0,0,0,0,21,40.755137,-73.970972,40.704162,-74.011102,2,8.68328391494,18.5
1,0,0,0,0,0,0,6,40.728412,-73.987797,40.718148,-73.989335,1,1.51116512629,5.3
1,0,0,0,0,0,0,8,40.78306,-73.952823,40.778963,-73.95462,2,0.631538823391,3.3
0,0,0,0,0,1,0,19,40.755617,-73.994663,40.747975,-73.99516,1,1.11929930657,4.1
0,0,0,1,0,0,0,21,40.743745,-73.98381,40.751842,-73.97824,1,1.33571027154,3.7
0,0,0,0,0,1,0,15,40.760078,-73.96457,40.765875,-73.955078,1,1.3510417634,4.9
0,1,0,0,0,0,0,14,40.7587,-73.965582,40.736057,-74.001467,1,5.1758325066,11.3
0,1,0,0,0,0,0,12,40.7774925232,-73.9786148071,40.7715377808,-73.9830245972,1,0.998750656493,4.5
1,0,0,0,0,0,0,4,40.784171,-73.977701,40.806069,-73.957185,1,3.92741219729,8.5
0,1,0,0,0,0,0,19,40.779025,-73.954527,40.757336,-73.971583,1,3.69297188807,11.5
0,0,0,0,1,0,0,14,40.751142,-73.990212,40.72293,-73.998631,1,4.23130695375,13.5
0,0,0,0,0,0,1,20,40.760155,-73.978782,40.755747,-73.971793,2,1.00777109637,7.3
1,0,0,0,0,0,0,17,40.768991,-73.969388,40.772307,-73.979135,1,1.18381673699,3.7
0,0,0,0,1,0,0,22,40.722074,-73.988874,40.754703,-73.989388,2,4.77361584075,10.9
0,1,0,0,0,0,0,19,40.783109,-73.974427,40.769737,-73.950957,1,3.25371139703,6.5
0,0,0,0,0,0,1,10,40.769437,-73.966945,40.775137,-73.96288,1,0.947690633567,3.5
1,0,0,0,0,0,0,11,40.783495,-73.970737,40.772657,-73.962897,1,1.80777114652,6.0
0,0,0,0,0,0,1,10,40.805002,-73.939423,40.784202,-73.952337,1,3.36218189573,6.5
0,1,0,0,0,0,0,21,40.77335,-73.96429,40.75543,-73.96544,1,2.62460032427,10.0
0,0,0,1,0,0,0,21,40.734457,-73.99899,40.761927,-73.97858,2,4.61144440932,8.1
0,0,0,0,0,1,0,2,40.749982,-73.991658,40.730625,-74.001567,1,3.03725972817,6.1
1,0,0,0,0,0,0,13,40.736767,-73.997208,40.743688,-73.983805,2,1.79779469294,6.9
0,1,0,0,0,0,0,15,40.725797,-73.980682,40.74857,-73.994628,1,3.67262602216,11.3
0,0,1,0,0,0,0,0,40.719272,-73.985508,40.78308,-73.949442,5,10.154151997,13.3
0,0,0,1,0,0,0,21,40.736612,-73.988887,40.735657,-73.97559,1,1.48053624794,5.7
0,1,0,0,0,0,0,14,40.74932,-73.99222,40.716208,-74.00749,1,5.13117742494,10.9
0,0,0,0,0,1,0,20,40.756849,-73.982666,40.782698,-73.957345,1,4.70841074045,8.5
0,0,1,0,0,0,0,9,40.754173,-73.988503,40.74782,-73.978938,1,1.40974028356,5.0
1,0,0,0,0,0,0,17,40.771184,-73.981989,40.766796,-73.983717,1,0.669858934928,5.0
0,0,0,0,0,0,1,1,40.7152023315,-73.9924163818,40.7241096497,-73.9875564575,1,1.41006306109,5.0
0,0,1,0,0,0,0,9,40.756935,-73.988882,40.732605,-73.987382,1,3.56310092264,10.5
0,1,0,0,0,0,0,11,40.729163,-73.98731,40.707117,-74.004984,1,3.77377993028,11.0
0,1,0,0,0,0,0,18,40.757837,-73.966307,40.744453,-73.971387,1,2.03726716963,5.3
0,0,0,0,1,0,0,18,40.763055,-73.968038,40.771844,-73.951448,1,2.24313804024,7.3
0,1,0,0,0,0,0,19,40.743127,-73.989357,40.740562,-73.998412,1,1.07148300375,4.5
1,0,0,0,0,0,0,21,40.744042,-73.983682,40.750742,-73.974802,1,1.38896699501,5.0
0,0,0,1,0,0,0,12,40.766585,-73.963078,40.761897,-73.968585,1,0.917955296523,6.5
1,0,0,0,0,0,0,11,40.76849,-73.98209,40.78776,-73.96751,1,3.24890306526,8.0
1,0,0,0,0,0,0,13,40.705812,-74.016085,40.74214,-73.984783,5,6.34714525648,16.5
0,0,0,0,1,0,0,9,40.746602,-73.977515,40.760945,-73.972812,1,2.16198639815,5.3
0,0,0,0,0,1,0,15,40.75393,-73.96675,40.778597,-73.953335,2,3.90264156983,6.9
0,0,1,0,0,0,0,15,40.73072,-74.001578,40.744552,-73.991523,1,2.31011852547,6.9
0,1,0,0,0,0,0,19,40.759523,-73.972428,40.731213,-74.004235,1,5.43863636954,10.9
0,0,0,0,0,1,0,19,40.743432,-74.007365,40.743279,-73.993479,1,1.53921445889,5.0
0,0,0,1,0,0,0,4,40.742076,-74.004048,40.732827,-73.98765,1,2.26593689407,6.0
0,0,1,0,0,0,0,19,40.7734909058,-73.955039978,40.7573127747,-73.9717254639,5,3.00316111695,8.5
0,0,0,1,0,0,0,22,40.797918,-73.973033,40.751064,-73.977737,1,6.87402384655,14.5
1,0,0,0,0,0,0,22,40.765892,-73.960591,40.719499,-73.963893,1,6.79666334471,20.5
1,0,0,0,0,0,0,2,40.72038,-74.00028,40.805878,-73.965287,1,13.0946409708,19.7
1,0,0,0,0,0,0,11,40.514429,-73.611373,40.514429,-73.611373,1,0.0,6.1
1,0,0,0,0,0,0,0,40.74646,-73.993826,40.743751,-73.979597,1,1.62605803972,5.7
0,1,0,0,0,0,0,15,40.805463,-73.966048,40.790587,-73.974987,1,2.39077917241,5.7
0,0,0,1,0,0,0,17,40.747972,-73.98909,40.752932,-73.979845,1,1.25547121649,7.0
0,1,0,0,0,0,0,11,40.75837,-74.000633,40.767745,-73.97056,1,3.60334731042,8.5
0,1,0,0,0,0,0,19,40.765238,-73.967745,40.767715,-73.980972,1,1.50963558121,5.3
0,1,0,0,0,0,0,19,40.72648,-74.0024,40.760758,-73.999108,1,5.02776373861,10.1
0,0,1,0,0,0,0,15,40.75,-73.994955,40.755335,-73.991057,1,0.892025336939,4.1
0,0,0,0,0,0,1,1,40.765607,-73.972155,40.732497,-73.984802,5,5.04235673228,9.7
0,1,0,0,0,0,0,15,40.779767,-73.97434,40.769972,-73.97485,1,1.43401781202,5.7
1,0,0,0,0,0,0,3,40.713177,-73.958441,40.701254,-73.94057,1,2.64003974793,7.3
0,0,0,0,1,0,0,13,40.741934,-73.974884,40.746017,-73.980998,1,0.903304648376,4.5
0,0,1,0,0,0,0,7,40.777292,-73.952238,40.764135,-73.96178,1,2.19593929498,4.5
0,0,0,0,0,0,1,13,40.786734,-73.972467,40.784181,-73.956716,1,1.78418021218,7.0
0,0,0,0,0,1,0,21,40.719803,-73.987644,40.707798,-73.955931,1,3.93062030191,8.5
0,0,0,0,1,0,0,18,40.73072052,-73.9828796387,40.7461585999,-73.9942092896,5,2.58409683376,11.0
0,0,0,0,0,1,0,19,40.715313,-74.013855,40.75989,-73.991927,1,6.95938755506,12.5
0,0,0,0,0,0,1,15,40.769942,-73.863446,40.762486,-73.982372,1,13.2216718397,42.83
0,0,0,1,0,0,0,4,40.7818,-73.9492,40.7586,-73.9704,1,4.1273802766,7.3
0,0,0,1,0,0,0,9,40.71766,-74.041743,40.71766,-74.041743,1,0.0,6.9
0,0,0,0,1,0,0,10,40.773779,-73.95204,40.742058,-73.986951,1,6.0414455636,13.3
0,0,0,0,0,0,1,18,40.739983,-74.005418,40.730732,-73.989168,1,2.25301991498,7.7
0,0,0,0,0,0,1,17,40.74561,-73.978275,40.762198,-73.97851,1,2.42678779696,6.5
0,0,0,0,0,0,1,10,40.7397,-73.98299,40.757887,-73.984585,1,2.66643046772,7.5
0,1,0,0,0,0,0,19,40.757407,-73.972058,40.743725,-74.003458,1,4.01439610167,12.5
0,0,0,1,0,0,0,17,40.703242,-74.01025,40.751697,-73.974507,1,8.12081605333,17.5
0,1,0,0,0,0,0,19,40.75686,-73.994945,40.761928,-73.982592,2,1.55669893814,5.3
0,1,0,0,0,0,0,15,40.858853,-73.855095,40.87834,-73.872797,5,3.4585625769,8.1
0,1,0,0,0,0,0,11,40.78888,-73.970317,40.760788,-74.001943,4,5.40034364367,10.1
0,0,1,0,0,0,0,15,40.71857,-73.98787,40.725407,-73.98389,1,1.09319480476,4.1
0,0,0,1,0,0,0,21,40.77749,-73.955087,40.777115,-73.957972,1,0.324269147048,4.1
0,0,0,0,0,0,1,17,40.755893,-73.97487,40.734838,-73.986047,2,3.3198929325,6.1
1,0,0,0,0,0,0,13,40.764462,-73.980958,40.751718,-74.001453,5,2.93825645512,9.7
0,0,0,0,0,0,1,1,40.72473,-73.99445,40.750217,-73.990977,3,3.74829809763,8.9
0,0,0,0,0,1,0,13,40.71478,-74.014352,40.724157,-74.009289,1,1.48217263596,5.0
0,0,1,0,0,0,0,21,40.745513916,-73.977180481,40.7509460449,-73.9905853271,1,1.68479628959,7.0
0,0,0,0,0,0,1,20,40.743887,-73.979399,40.774791,-73.982491,2,4.53389078404,10.5
0,0,0,0,0,0,1,3,40.823009491,-73.9530563354,40.7954711914,-73.9389343262,1,4.32138016008,11.0
0,0,0,0,0,1,0,8,40.738377,-73.984119,40.702453,-74.012609,1,6.13155839137,15.5
0,0,0,0,0,1,0,7,40.771935,-73.955827,40.741197,-73.989932,1,5.87389728571,15.5
0,0,0,0,0,0,1,1,40.7714004517,-73.9562759399,40.7747764587,-73.903678894,1,5.84786698927,19.5
0,0,0,1,0,0,0,18,40.774052,-73.872911,40.749934,-73.974294,2,11.7746457749,33.83
0,0,1,0,0,0,0,21,40.750763,-73.974541,40.759219,-73.9916,1,2.25916721639,5.3
0,1,0,0,0,0,0,14,40.784819,-73.979425,40.780842,-73.956218,1,2.63563022665,7.3
0,0,1,0,0,0,0,19,40.7693,-73.9888,40.7518,-73.9921,1,2.58604618487,12.1
1,0,0,0,0,0,0,11,40.754917,-73.974397,40.773241,-73.962525,2,2.98596408275,6.1
0,0,0,1,0,0,0,13,40.721253,-73.998657,40.741677,-73.994313,1,3.02637169714,11.7
0,1,0,0,0,0,0,22,40.736369,-74.005922,40.744893,-73.991174,1,2.05597744014,4.9
0,0,0,1,0,0,0,1,40.750042,-74.005895,40.745045,-74.002954,1,0.800382730042,4.9
0,0,0,0,1,0,0,21,40.76069,-73.975394,40.743887,-73.991019,2,3.00675233745,6.9
0,0,0,0,1,0,0,10,40.751248,-73.976996,40.776758,-73.961803,1,4.09395222106,10.9
0,0,0,0,1,0,0,9,40.750167,-73.991557,40.742077,-73.985472,1,1.36214710726,4.5
0,1,0,0,0,0,0,19,40.706332,-74.008887,40.729727,-73.991677,1,3.91845546629,10.5
0,1,0,0,0,0,0,11,40.739525,-73.984763,40.733408,-73.991082,1,1.13638590214,5.3
1,0,0,0,0,0,0,21,40.745313,-73.982238,40.726342,-74.005592,2,3.79520197107,7.3
0,0,0,1,0,0,0,21,40.764878,-73.968518,40.745045,-73.98596,2,3.486223459,7.3
0,0,0,0,1,0,0,9,40.73169,-74.006605,40.787773,-73.981177,5,8.67468986134,13.7
0,0,0,0,0,1,0,3,40.726218,-74.001843,40.71955,-73.990387,1,1.60147019427,6.5
0,0,0,1,0,0,0,19,40.744122,-73.995988,40.75258,-73.978667,1,2.28383660431,8.0
0,0,0,1,0,0,0,13,40.739593,-74.002553,40.751576,-73.980794,1,2.98138271955,8.5
0,0,1,0,0,0,0,10,40.718067,-74.008886,40.761801,-73.979167,1,7.19603884819,22.5
0,0,0,0,0,1,0,10,40.780779,-73.957079,40.768092,-73.968819,1,2.26631337503,6.1
1,0,0,0,0,0,0,17,40.737159,-73.996893,40.734999,-73.991061,1,0.719552613761,3.7
0,0,0,1,0,0,0,13,40.750208,-73.99124,40.731983,-73.995065,1,2.69962141564,6.9
0,0,0,0,0,1,0,13,40.780851,-73.952507,40.749787,-73.991899,1,6.30082193918,11.3
0,0,0,0,0,0,1,10,40.753517,-74.005654,40.753517,-74.005654,1,0.0,7.7
0,0,0,0,1,0,0,10,40.747621,-73.973058,40.738734,-74.007861,1,4.07058625904,14.9
0,0,0,1,0,0,0,11,40.74168,-73.989706,40.733666,-74.002856,1,1.87057160413,6.9
0,1,0,0,0,0,0,19,40.747927,-74.00427,40.771352,-73.98983,1,3.78197733721,7.5
0,1,0,0,0,0,0,21,40.758037,-73.977367,40.769622,-73.988127,1,2.07209942901,8.5
0,1,0,0,0,0,0,16,40.747287,-74.009585,40.72489,-73.984508,2,4.29672567296,14.0
0,0,0,0,0,0,1,10,40.759,-73.985622,40.774205,-73.871055,1,12.8869818866,37.33
0,0,0,0,0,0,1,14,40.786656,-73.952886,40.772349,-73.964613,1,2.46333677942,5.3
1,0,0,0,0,0,0,21,40.77068,-73.865113,40.754617,-73.964337,1,11.2425947816,28.27
1,0,0,0,0,0,0,13,40.756482,-73.973185,40.75776,-73.980988,2,0.884645884986,4.1
1,0,0,0,0,0,0,21,40.759838,-73.991292,40.748035,-73.980052,1,2.12904045899,6.1
0,0,1,0,0,0,0,15,40.73561,-73.985367,40.768047,-73.98157,1,4.76380863404,11.3
0,0,0,1,0,0,0,9,40.74661,-73.980148,40.722052,-74.00045,1,4.23924740031,8.9
0,1,0,0,0,0,0,8,40.735461,-73.989868,40.72972,-73.995394,1,1.03951334734,4.0
0,0,0,0,0,0,1,22,40.7499160767,-73.991645813,40.7497596741,-73.9775085449,2,1.56691528391,7.0
0,0,0,0,0,1,0,15,40.749875,-73.995163,40.759138,-73.97945,4,2.20640113083,8.5
0,0,0,0,0,1,0,20,40.749887,-73.991319,40.729283,-73.987066,1,3.05078706413,11.0
1,0,0,0,0,0,0,15,40.741399,-73.989697,40.669194,-73.952351,1,11.3457533613,26.5
1,0,0,0,0,0,0,3,40.740184,-73.986355,40.819517,-73.953514,2,12.162395576,28.5
0,1,0,0,0,0,0,17,40.756518,-73.993691,40.749981,-74.002656,1,1.37895314904,5.3
0,1,0,0,0,0,0,22,40.690128,-73.994391,40.693139,-73.971693,1,2.55592418337,7.3
0,0,1,0,0,0,0,19,40.768174,-73.955774,40.763928,-73.973432,1,2.05268777436,10.1
0,0,0,0,0,1,0,3,40.720533,-73.9946,40.730691,-73.992309,2,1.50755731817,7.7
0,0,0,0,0,0,1,19,40.740831,-73.994063,40.720517,-73.988973,1,3.0248171231,8.9
0,0,1,0,0,0,0,21,40.74878,-73.988549,40.785389,-73.9786,1,5.46777192616,10.9
0,0,0,1,0,0,0,17,40.733027,-73.995937,40.72726,-73.996725,1,0.848161289684,4.5
0,1,0,0,0,0,0,19,40.730882,-73.981177,40.728432,-73.994367,5,1.50549666103,6.5
1,0,0,0,0,0,0,13,40.777652,-73.97521,40.774602,-73.957145,1,2.05037896998,10.0
0,0,0,0,0,0,1,10,40.755527,-73.99094,40.787852,-73.955985,2,6.11215596047,18.0
1,0,0,0,0,0,0,11,40.782997,-73.978445,40.745582,-74.008292,1,6.39490663226,17.5
0,0,0,1,0,0,0,21,40.750625,-74.00519,40.751278,-74.004918,1,0.100170071591,3.3
1,0,0,0,0,0,0,21,40.734542,-74.002255,40.725332,-74.003678,1,1.35652861034,4.1
0,0,0,0,0,0,1,17,40.753037,-73.977728,40.747318,-73.987835,1,1.39805379165,4.9
0,0,0,1,0,0,0,9,40.767158,-73.953945,40.742247,-73.989135,2,5.337345687,15.3
0,1,0,0,0,0,0,11,40.754332,-73.986057,40.75604,-73.998123,3,1.36024000854,5.7
0,0,1,0,0,0,0,21,40.778392,-73.981662,40.796803,-73.971001,1,2.94081438088,6.1
0,0,0,0,0,1,0,19,40.742808,-73.993012,40.741833,-73.980911,1,1.34879522862,5.0
0,0,0,0,1,0,0,10,40.747028,-73.979216,40.737538,-73.984202,1,1.49423541753,5.5
0,0,1,0,0,0,0,20,40.760993,-73.9908,40.738862,-74.005537,3,3.62615193866,7.5
0,0,0,0,1,0,0,22,40.721566,-73.993474,40.739467,-74.006441,1,2.98731508942,9.5
0,0,0,0,0,1,0,19,40.742737,-73.974504,40.749187,-74.002673,4,3.26145552473,11.0
1,0,0,0,0,0,0,20,40.730531,-74.00461,40.742516,-73.978163,1,3.41583959218,11.0
0,0,0,1,0,0,0,14,40.773532,-73.961412,40.784672,-73.953369,1,1.85731571845,4.9
0,0,0,0,1,0,0,10,40.726374,-73.986213,40.753002,-73.985091,1,3.89737803135,10.5
1,0,0,0,0,0,0,21,40.763442,-73.9625,40.733817,-73.98375,1,4.93237151748,8.5
1,0,0,0,0,0,0,13,40.722812,-73.998313,40.76078,-73.979345,2,5.93888405727,10.5
0,0,0,1,0,0,0,15,40.758052,-73.99316,40.588857,-73.937263,3,25.5165825662,57.8
0,0,0,0,1,0,0,9,40.765815,-73.99049,40.757898,-73.985622,1,1.27761887905,5.3
0,1,0,0,0,0,0,19,40.760157,-73.972037,40.77348,-73.955372,1,2.68474987324,7.3
0,1,0,0,0,0,0,11,40.722737,-73.983088,40.724178,-73.991017,3,0.903993994918,3.7
0,0,0,0,0,1,0,8,40.76248,-73.98624,40.765125,-73.971429,1,1.68606845752,7.5
0,0,0,0,0,0,1,22,40.7447319031,-73.9945831299,40.7314414978,-74.0031509399,1,2.16379138622,8.5
0,0,1,0,0,0,0,17,40.784786,-73.953789,40.761609,-73.957816,1,3.41977393601,17.0
0,0,0,0,0,1,0,17,40.780748,-73.976375,40.786631,-73.972751,1,0.949635017086,4.5
0,0,0,0,0,0,1,10,40.768287,-73.956083,40.768287,-73.956083,2,0.000124898008491,5.0
0,0,0,1,0,0,0,17,40.723707,-73.985183,40.730237,-73.998912,5,1.79697004744,5.5
0,0,0,1,0,0,0,17,40.779367,-73.962343,40.765742,-73.972028,5,2.26364031438,7.0
0,0,0,1,0,0,0,15,40.778232,-73.956588,40.769897,-73.96082,6,1.30635110623,8.0
0,1,0,0,0,0,0,16,40.763915,-73.981542,40.739957,-73.995345,2,3.82406492186,13.0
1,0,0,0,0,0,0,23,40.731757,-74.00109,40.78912,-73.95064,6,10.0831038726,16.0
0,0,0,0,0,1,0,3,40.768187,-74.01398,40.750468,-74.025938,5,2.91113908125,5.7
0,1,0,0,0,0,0,19,40.765042,-73.980372,40.773457,-73.957878,5,2.77960739447,7.7
0,0,1,0,0,0,0,9,40.753965,-73.964985,40.788449,-73.952831,1,5.22125842085,12.1
0,0,0,1,0,0,0,11,40.73969,-73.976372,40.747969,-73.973137,1,1.26308817635,4.5
1,0,0,0,0,0,0,18,40.76154,-73.994112,40.795157,-73.969687,1,5.61299773401,9.0
0,0,0,0,0,1,0,23,40.753729,-73.969504,40.741474,-74.005034,1,4.32661441516,10.5
0,0,0,0,1,0,0,8,40.7772064209,-73.9636383057,40.7628555298,-73.9739837646,1,2.39188817823,13.5
0,0,0,0,0,1,0,8,40.7489051819,-73.9727630615,40.7104110718,-74.0078201294,1,6.84214582714,18.5
0,0,0,0,0,0,1,19,40.685728,-73.991198,40.702528,-73.986717,1,2.50741430987,6.9
0,0,0,1,0,0,0,12,40.704655,-74.015322,40.724358,-74.001539,3,3.26244936496,9.3
0,0,0,0,1,0,0,13,40.761376,-73.964101,40.750881,-73.976113,1,2.03198728137,7.7
0,0,1,0,0,0,0,15,40.741958,-73.989608,40.73344,-73.991043,1,1.25620377422,4.5
0,1,0,0,0,0,0,19,40.741642,-73.975145,40.764927,-73.978042,1,3.42144317914,10.5
0,1,0,0,0,0,0,16,40.778307,-73.982027,40.780237,-73.946942,1,3.89677924149,12.5
1,0,0,0,0,0,0,21,40.719215,-73.984457,40.786498,-73.96985,1,9.97500687189,16.5
0,1,0,0,0,0,0,21,40.771067,-73.86664,40.753577,-73.967523,3,11.4672397435,33.83
0,1,0,0,0,0,0,20,40.738598,-73.980268,40.721388,-73.992541,1,2.86174833101,5.3
0,0,1,0,0,0,0,14,40.778142,-73.958701,40.766906,-73.957869,1,1.64628974439,6.9
0,0,0,0,0,0,1,1,40.763038,-73.98581,40.767667,-73.984993,1,0.683197015772,3.5
0,1,0,0,0,0,0,22,40.761528,-73.982263,40.767685,-73.981047,1,0.910724864913,4.5
0,0,0,0,0,0,1,1,40.720028,-73.988007,40.73097,-73.983832,1,1.6662754326,5.5
0,1,0,0,0,0,0,20,40.752267,-73.981899,40.753775,-73.967712,1,1.58758629677,6.1
0,0,1,0,0,0,0,20,40.760001,-73.980336,40.776396,-73.956311,1,3.58296337723,7.7
0,0,0,0,0,0,1,10,40.731515,-73.99155,40.729142,-74.011222,1,2.20822590504,7.5
0,1,0,0,0,0,0,21,40.737295,-73.988447,40.749652,-73.99122,3,1.83363890038,7.5
0,1,0,0,0,0,0,21,40.75799,-73.97325,40.71284,-74.00965,2,7.73987829348,15.0
0,0,0,1,0,0,0,12,40.782122,-73.98205,40.724165,-74.00105,1,8.73602807495,21.5
0,0,0,1,0,0,0,9,40.74842,-74.005712,40.746135,-73.994315,1,1.30659203529,5.3
0,0,0,0,1,0,0,9,40.724105,-73.992153,40.721222,-73.98764,2,0.654391336711,3.3
0,1,0,0,0,0,0,14,40.779122,-73.955083,40.775377,-73.955905,1,0.555369721264,4.1
0,0,0,0,0,1,0,15,40.772835,-73.966742,40.791872,-73.967387,2,2.78582705277,9.3
0,0,0,1,0,0,0,9,40.769818,-73.960595,40.782387,-73.971347,1,2.19079850915,5.7
0,0,0,0,0,0,1,1,40.74084,-73.981703,40.744717,-73.933991,1,5.31852216935,10.9
0,0,0,0,0,1,0,10,40.762142,-73.986168,40.769236,-73.986437,1,1.03820469497,5.5
0,1,0,0,0,0,0,15,40.791803,-73.941713,40.753732,-73.96945,1,6.36085815854,14.5
0,0,0,1,0,0,0,6,40.733954,-74.002522,40.765142,-73.97597,1,5.42909912186,8.1
0,0,0,1,0,0,0,21,40.738482,-73.985165,40.751153,-74.004445,1,2.82879322812,8.1
0,0,1,0,0,0,0,18,40.751824,-73.978132,40.738134,-74.005162,1,3.60355048359,9.3
0,1,0,0,0,0,0,8,40.784363,-73.946976,40.763364,-73.967334,1,3.81094621021,7.7
0,0,0,1,0,0,0,11,40.757529,-73.978655,40.789457,-73.952548,1,5.4937065318,12.9
1,0,0,0,0,0,0,21,40.73804,-73.973567,40.734795,-74.00218,1,3.20697499177,11.5
1,0,0,0,0,0,0,11,40.647125,-73.789638,40.757092,-73.98867,6,27.3134291421,57.33
0,0,0,1,0,0,0,9,40.773682,-73.870735,40.769407,-73.984542,2,12.6239253196,33.3
0,0,0,0,0,1,0,2,40.730238,-74.000323,40.731923,-74.00924,1,1.01876669636,5.3
0,0,0,1,0,0,0,9,40.746527,-73.98064,40.729025,-73.993992,4,2.95732923695,7.3
0,1,0,0,0,0,0,11,40.736813,-73.997253,40.761073,-73.979542,1,4.05560852457,8.1
0,0,0,0,1,0,0,20,40.758325,-73.97114,40.751527,-74.008165,2,4.22174455657,11.7
0,0,0,0,1,0,0,7,40.751448,-74.002006,40.751448,-74.002006,1,0.0,6.1
1,0,0,0,0,0,0,19,40.75847,-73.981943,40.759107,-73.994078,1,1.34789295539,7.0
0,1,0,0,0,0,0,17,40.7549095154,-73.987121582,40.7243003845,-74.0018234253,2,4.7650915106,10.5
0,1,0,0,0,0,0,21,40.774243,-73.872672,40.740393,-73.982105,1,13.0985370613,24.5
0,0,1,0,0,0,0,6,40.742389,-73.996246,40.764943,-73.974252,1,4.10202977748,7.3
0,0,0,0,1,0,0,21,40.757192,-73.966591,40.767025,-73.956739,1,1.805781453,4.9
0,1,0,0,0,0,0,6,40.76068,-73.994487,40.74796,-73.97898,1,2.53290078823,6.9
0,1,0,0,0,0,0,16,40.773803,-73.870658,40.764247,-73.979175,1,12.1038128519,31.3
0,0,0,1,0,0,0,6,40.69292,-73.99323,40.69216,-73.9987,6,0.616831648971,3.0
0,0,0,1,0,0,0,17,40.810097,-73.958922,40.82008,-73.954965,2,1.52470306971,5.0
0,0,0,0,0,0,1,10,40.77684,-73.94954,40.77015,-73.96235,1,1.72388890124,5.5
0,1,0,0,0,0,0,19,40.76009,-73.970042,40.756385,-73.992745,2,2.57344273714,9.0
0,0,0,1,0,0,0,17,40.748465,-73.976508,40.746512,-73.994342,2,1.99704697767,10.5
0,0,0,0,0,0,1,3,40.74416,-73.991707,40.843355,-73.941722,5,15.5312609875,22.5
0,1,0,0,0,0,0,14,40.752078,-73.970817,40.758072,-73.98651,4,1.94758414719,7.3
0,1,0,0,0,0,0,14,40.84575,-73.938638,40.802062,-73.967462,1,7.14334806717,14.1
0,0,0,0,0,1,0,15,40.708248,-74.012967,40.721297,-74.00359,5,2.17372530469,6.1
0,1,0,0,0,0,0,19,40.7601,-73.96768,40.780907,-73.95306,2,3.44797716043,6.1
